name,location,link_hotel,score,desc,lat,long
Hôtel la Croix Blanche,Le Mont-Saint-Michel,https://www.booking.com/hotel/fr/ha-el-la-croix-blanche.fr.html?label=gen173nr-1FCAMY6QcoggJCFGxlLW1vbnQtc2FpbnQtbWljaGVsSA1YBGhNiAEBmAENuAEXyAEM2AEB6AEB-AECiAIBqAIDuAKB17GrBsACAdICJDg4M2I0ZDg1LTdiZGEtNGI5MS05MjExLWJhYjE0NWIyMDA3ZdgCBeACAQ&sid=7b22e227a8ea6739232d25005f5cb178&aid=304142&ucfs=1&arphpl=1&checkin=2024-05-22&checkout=2024-05-23&dest_id=900039327&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=11&hapos=11&sr_order=popularity&srpvid=dd9e3f05505d00a6&srepoch=1703408267&all_sr_blocks=47546801_372743593_0_0_0&highlighted_blocks=47546801_372743593_0_0_0&matching_block_id=47546801_372743593_0_0_0&sr_pri_blocks=47546801_372743593_0_0_0__24400&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"7,8","Situé au cœur du village médiéval du Mont-Saint-Michel, l'Hôtel La Croix Blanche possède une terrasse et un bar.

Les chambres de l'Hôtel La Croix Blanche disposent d'une télévision par satellite à écran plat et d'un minibar. Gratuit Une connexion Wi-Fi est disponible gratuitement.

En plus de la visite du Mont-Saint-Michel et de son abbaye, vous pourrez vous rendre à Saint-Malo, à 50 km de l'hôtel. La gare de Dol-de-Bretagne est à 30 km.",48.63606300,-1.51145700
Chez Adèle,Le Mont-Saint-Michel,https://www.booking.com/hotel/fr/chez-adele-le-mont-saint-michel.fr.html?label=gen173nr-1FCAMY6QcoggJCFGxlLW1vbnQtc2FpbnQtbWljaGVsSA1YBGhNiAEBmAENuAEXyAEM2AEB6AEB-AECiAIBqAIDuAKB17GrBsACAdICJDg4M2I0ZDg1LTdiZGEtNGI5MS05MjExLWJhYjE0NWIyMDA3ZdgCBeACAQ&sid=7b22e227a8ea6739232d25005f5cb178&aid=304142&ucfs=1&arphpl=1&checkin=2024-05-22&checkout=2024-05-23&dest_id=900039327&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=12&hapos=12&sr_order=popularity&srpvid=dd9e3f05505d00a6&srepoch=1703408267&all_sr_blocks=1043224301_376708087_4_0_0&highlighted_blocks=1043224301_376708087_4_0_0&matching_block_id=1043224301_376708087_4_0_0&sr_pri_blocks=1043224301_376708087_4_0_0__32473&from=searchresults#hotelTmpl,"8,2","Doté d'un salon commun, l'établissement Chez Adèle est situé au Mont-Saint-Michel, à 200 mètres du Mont-Saint-Michel et à 29 km du Scriptorial d'Avranches, musee des manuscrits. du Mont Saint-Michel et à 49 km du port de la Houle. Il est situé à 100 mètres de l'abbaye du Mont-Saint-Michel et propose un service de navette gratuit. Cette maison de vacances possède une terrasse bien exposée et une réception ouverte 24h/24.

Cette maison de vacances de 2 chambres comprend un coin repas, une télévision à écran plat et une cuisine entièrement équipée avec un micro-ondes. Pour plus d'intimité, l'hébergement dispose d'une entrée privée.

L'aéroport de Dinard-Pleurtuit-Saint-Malo, le plus proche, est implanté à 57 km.",48.63606300,-1.51145700
Auberge de la Baie,Ardevon,https://www.booking.com/hotel/fr/auberge-de-la-baie.fr.html?label=gen173nr-1FCAMY6QcoggJCFGxlLW1vbnQtc2FpbnQtbWljaGVsSA1YBGhNiAEBmAENuAEXyAEM2AEB6AEB-AECiAIBqAIDuAKB17GrBsACAdICJDg4M2I0ZDg1LTdiZGEtNGI5MS05MjExLWJhYjE0NWIyMDA3ZdgCBeACAQ&sid=7b22e227a8ea6739232d25005f5cb178&aid=304142&ucfs=1&arphpl=1&checkin=2024-05-22&checkout=2024-05-23&dest_id=900039327&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=13&hapos=13&sr_order=popularity&srpvid=dd9e3f05505d00a6&srepoch=1703408267&all_sr_blocks=38238102_88560372_0_2_0&highlighted_blocks=38238102_88560372_0_2_0&matching_block_id=38238102_88560372_0_2_0&sr_pri_blocks=38238102_88560372_0_2_0__8160&from=searchresults#hotelTmpl,"7,8","Situé dans la campagne normande, cet hôtel dispose d’une connexion Wi-Fi gratuite.

Toutes les chambres modernes de l'Auberge de la Baie sont équipées d'une télévision par satellite à écran plat, d'une salle de bains privative et d'un sèche-cheveux.

Un petit-déjeuner buffet est servi chaque matin.

Un parking gratuit est disponible sur place et la ville d'Avranches se trouve à 23 km. Vous séjournerez à 45 minutes en voiture des plages de Saint-Malo et à 1 heure de route de Rennes.",48.61470049,-1.50961697
Chambres d'Hôtes Les Vieilles Digues,Beauvoir,https://www.booking.com/hotel/fr/chambres-d-ha-tes-les-vieilles-digues.fr.html?label=gen173nr-1FCAMY6QcoggJCFGxlLW1vbnQtc2FpbnQtbWljaGVsSA1YBGhNiAEBmAENuAEXyAEM2AEB6AEB-AECiAIBqAIDuAKB17GrBsACAdICJDg4M2I0ZDg1LTdiZGEtNGI5MS05MjExLWJhYjE0NWIyMDA3ZdgCBeACAQ&sid=7b22e227a8ea6739232d25005f5cb178&aid=304142&ucfs=1&arphpl=1&checkin=2024-05-22&checkout=2024-05-23&dest_id=900039327&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=14&hapos=14&sr_order=popularity&srpvid=dd9e3f05505d00a6&srepoch=1703408267&all_sr_blocks=38207802_212675945_0_1_0&highlighted_blocks=38207802_212675945_0_1_0&matching_block_id=38207802_212675945_0_1_0&sr_pri_blocks=38207802_212675945_0_1_0__16130&from=searchresults#hotelTmpl,"9,3","Occupant une maison bretonne restaurée, l'établissement à la gestion familiale Chambres d'Hôtes Les Vieilles Digues est situé à Beauvoir, à 3 km du Mont-Saint-Michel. Doté d'un parc fleuri de 3 000 m², il propose des chambres pourvues de meubles d'époque, d'une connexion Wi-Fi gratiote et d'une salle de bains privative.

Toutes les chambres élégantes des Vieilles Digues disposent d'une entrée privée et d'articles de toilette gratuits. Celles du rez-de-chaussée comprennent des portes-fenêtres avec accès direct au patio, doté de chaises longues.

Le petit-déjeuner comprend des boissons chaudes, du jus d'orange, des yaourts, du fromage et des céréales. En outre, des baguettes fraîches sont livrées tous les jours par le boulanger local. Les propriétaires sont à votre disposition pour vous recommander de bons restaurants à proximité.

Vous pourrez vous promener le long de la rivière Le Couesnon, qui se trouve à 200 mètres des Vieilles Digues. Les villes de Saint-Malo et Cancale sont accessibles en 45 minutes de route, tandis qu la gare de Pontorson est à 5 km. Un parking privé est disponible gratuitement sur place.",48.61470049,-1.50961697
Apparthôtel Mont Saint Michel - Résidence Fleurdumont,Beauvoir,https://www.booking.com/hotel/fr/residence-fleurdumont.fr.html?label=gen173nr-1FCAMY6QcoggJCFGxlLW1vbnQtc2FpbnQtbWljaGVsSA1YBGhNiAEBmAENuAEXyAEM2AEB6AEB-AECiAIBqAIDuAKB17GrBsACAdICJDg4M2I0ZDg1LTdiZGEtNGI5MS05MjExLWJhYjE0NWIyMDA3ZdgCBeACAQ&sid=7b22e227a8ea6739232d25005f5cb178&aid=304142&ucfs=1&arphpl=1&checkin=2024-05-22&checkout=2024-05-23&dest_id=900039327&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=15&hapos=15&sr_order=popularity&srpvid=dd9e3f05505d00a6&srepoch=1703408267&all_sr_blocks=148225605_383088678_2_0_0&highlighted_blocks=148225605_383088678_2_0_0&matching_block_id=148225605_383088678_2_0_0&sr_pri_blocks=148225605_383088678_2_0_0__9000&from=searchresults#hotelTmpl,"8,1","L’Apparthôtel Mont Saint Michel - Résidence Fleurdumont propose un hébergement acceptant les animaux domestiques à Beauvoir, à 4,4 km de l’abbaye du Mont-Saint-Michel. La Résidence Fleurdumont comprend également une piscine extérieure ouverte en saison, un court de tennis et un terrain de pétanque. Un parking privé gratuit est disponible sur place.

La plupart des logements bénéficient d’une terrasse ou d’un balcon. La Résidence Fleurdumont est dotée d’une connexion Wi-Fi gratuite et d’une télévision. Les serviettes de toilette et le linge de lit sont fournis.

Les logements comportent un kitchenette équipée d'un micro-ondes, d'un réfrigérateur, de plaques de cuisson et d'une machine à café. Un kit petit-déjeuner est proposé tous les matins.

L'aéroport de Pleurtuit, le plus proche, est accessible à 42 km de la Résidence Fleurdumont.",48.61470049,-1.50961697
Mon Saint Michel,Ardevon,https://www.booking.com/hotel/fr/mon-saint-michel.fr.html?label=gen173nr-1FCAMY6QcoggJCFGxlLW1vbnQtc2FpbnQtbWljaGVsSA1YBGhNiAEBmAENuAEXyAEM2AEB6AEB-AECiAIBqAIDuAKB17GrBsACAdICJDg4M2I0ZDg1LTdiZGEtNGI5MS05MjExLWJhYjE0NWIyMDA3ZdgCBeACAQ&sid=7b22e227a8ea6739232d25005f5cb178&aid=304142&ucfs=1&arphpl=1&checkin=2024-05-22&checkout=2024-05-23&dest_id=900039327&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=16&hapos=16&sr_order=popularity&srpvid=dd9e3f05505d00a6&srepoch=1703408267&all_sr_blocks=643287003_326797281_2_1_0&highlighted_blocks=643287003_326797281_2_1_0&matching_block_id=643287003_326797281_2_1_0&sr_pri_blocks=643287003_326797281_2_1_0__16016&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"8,6","Doté d'un jardin et offrant une vue sur le jardin, le Mon Saint Michel est un Bed & Breakfast durable situé à Ardevon, à 8,6 km de l'abbaye du Mont-Saint-Michel. Assurant un service de sécurité toute la journée, cet établissement possède également une aire de pique-nique. Vous profiterez gratuitement d'une connexion Wi-Fi et d'un parking privé.

Les logements comprennent une armoire et une télévision à écran plat. Les logements comprennent une machine à café ainsi qu'une salle de bains privative pourvue d'une douche à l'italienne et d'un sèche-cheveux. Certains comportent également une cuisine entièrement équipée avec un four. Le linge de lit et les serviettes sont fournis.

Vous trouverez un café sur place.

Si vous voyagez avec des enfants, le Bed & Breakfast met à votre disposition des équipements de jeux en plein air et une barrière de sécurité pour bébé. Si vous souhaitez découvrir la région, vous pourrez faire du vélo, de la randonnée et des randonnées à pied dans les environs.

Le Mont Saint-Michel se trouve à 8,6 km du Mon Saint Michel, tandis que Scriptorial d'Avranches, musee des manuscrits Le Mont-Saint-Michel se trouve à 21 km. L'aéroport de Rennes-Saint-Jacques, le plus proche, est à 85 km.",48.61626270,-1.51090577
Ermitage - Mont-Saint-Michel,Beauvoir,https://www.booking.com/hotel/fr/ermitage-mont-saint-michel-beauvoir.fr.html?label=gen173nr-1FCAMY6QcoggJCFGxlLW1vbnQtc2FpbnQtbWljaGVsSA1YBGhNiAEBmAENuAEXyAEM2AEB6AEB-AECiAIBqAIDuAKB17GrBsACAdICJDg4M2I0ZDg1LTdiZGEtNGI5MS05MjExLWJhYjE0NWIyMDA3ZdgCBeACAQ&sid=7b22e227a8ea6739232d25005f5cb178&aid=304142&ucfs=1&arphpl=1&checkin=2024-05-22&checkout=2024-05-23&dest_id=900039327&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=17&hapos=17&sr_order=popularity&srpvid=dd9e3f05505d00a6&srepoch=1703408267&all_sr_blocks=735353103_327295351_2_42_0&highlighted_blocks=735353103_327295351_2_42_0&matching_block_id=735353103_327295351_2_42_0&sr_pri_blocks=735353103_327295351_2_42_0__72634&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"8,5","Situé à Beauvoir, à 5,4 km de l'abbaye du Mont-Saint-Michel, l'Ermitage - Mont-Saint-Michel propose un jardin, un parking privé gratuit, un salon commun et une terrasse. Cet hôtel 5 étoiles propose un service d'étage, un service de concierge et une connexion Wi-Fi gratuite. L'établissement assure des services de navette aéroport et de location de vélos.

Les chambres climatisées comprennent un bureau, une machine à café, un minibar, un coffre-fort, une télévision à écran plat et une salle de bains privative avec douche. Certaines chambres possèdent un balcon. Toutes sont équipées d'une bouilloire. Le linge de lit et les serviettes sont fournis.

L'Ermitage - Mont-Saint-Michel possède un restaurant servant une cuisine française, des fruits de mer et des plats locaux. Des plats végétariens, sans produits laitiers et végétaliens sont également disponibles sur demande.

Vous pourrez pratiquer diverses activités à Beauvoir et dans ses environs, telles que le vélo.

Le Mont Saint-Michel se trouve à 5,4 km de l'Ermitage - Mont-Saint-Michel, tandis que Scriptorial d'Avranches, musee des manuscrits Le Mont-Saint-Michel se trouve à 24 km. L'aéroport de Rennes-Saint-Jacques, le plus proche, est à 88 km.",48.61626270,-1.51090577
Chambres Les Salles,Beauvoir,https://www.booking.com/hotel/fr/chambres-les-salles.fr.html?label=gen173nr-1FCAMY6QcoggJCFGxlLW1vbnQtc2FpbnQtbWljaGVsSA1YBGhNiAEBmAENuAEXyAEM2AEB6AEB-AECiAIBqAIDuAKB17GrBsACAdICJDg4M2I0ZDg1LTdiZGEtNGI5MS05MjExLWJhYjE0NWIyMDA3ZdgCBeACAQ&sid=7b22e227a8ea6739232d25005f5cb178&aid=304142&ucfs=1&arphpl=1&checkin=2024-05-22&checkout=2024-05-23&dest_id=900039327&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=18&hapos=18&sr_order=popularity&srpvid=dd9e3f05505d00a6&srepoch=1703408267&all_sr_blocks=46443301_326753978_0_2_0&highlighted_blocks=46443301_326753978_0_2_0&matching_block_id=46443301_326753978_0_2_0&sr_pri_blocks=46443301_326753978_0_2_0__5240&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"7,7","L'établissement Chambres Les Salles est situé à Beauvoir, à 5 km du Mont-Saint-Michel et à 25 km d'Avranches. Il propose des logements au décor individuel, un jardin et une connexion Wi-Fi gratuite dans ses parties communes.

Les chambres et les suites comprennent une télévision à écran plat et un bureau. Leur salle de bains privative est munie d'articles de toilette gratuits ainsi que d'une baignoire spa ou d'une douche à jets multiples.

Tous les matins, vous pourrez déguster un petit-déjeuner dans la salle à manger.

Le bus rejoignant directement le Mont-Saint-Michel s'arrête à Beauvoir-la-Grève, à 1 km de l'établissement. Les villes de Cancale et Saint-Malo sont toutes deux implantées à 49 km. Un parking privé est accessible gratuitement sur place.",48.61626270,-1.51090577
Chambre mont saint Michel,Huisnes-sur-Mer,https://www.booking.com/hotel/fr/chambre-mont-saint-michel.fr.html?label=gen173nr-1FCAMY6QcoggJCFGxlLW1vbnQtc2FpbnQtbWljaGVsSA1YBGhNiAEBmAENuAEXyAEM2AEB6AEB-AECiAIBqAIDuAKB17GrBsACAdICJDg4M2I0ZDg1LTdiZGEtNGI5MS05MjExLWJhYjE0NWIyMDA3ZdgCBeACAQ&sid=7b22e227a8ea6739232d25005f5cb178&aid=304142&ucfs=1&arphpl=1&checkin=2024-05-22&checkout=2024-05-23&dest_id=900039327&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=19&hapos=19&sr_order=popularity&srpvid=dd9e3f05505d00a6&srepoch=1703408267&all_sr_blocks=1042659701_376668352_2_0_0&highlighted_blocks=1042659701_376668352_2_0_0&matching_block_id=1042659701_376668352_2_0_0&sr_pri_blocks=1042659701_376668352_2_0_0__8140&from=searchresults#hotelTmpl,"8,7","Offrant une vue sur son jardin, la Chambre mont saint Michel est située à Huisnes-sur-Mer, à 12 km du Mont-Saint-Michel et à 19 km du Scriptorial d'Avranches, musee des manuscrits. du Mont Saint-Michel. Vous bénéficierez gratuitement d'un parking privé et d'une connexion Wi-Fi. Cet établissement non-fumeurs se trouve à 12 km de l'abbaye du Mont-Saint-Michel.

Ce séjour chez l'habitant dispose d'une télévision à écran plat. Les serviettes et le linge de lit sont fournis.

Vous séjournerez à 44 km de la gare de Granville et à 45 km du zoo de Champrepus. L'aéroport de Dinard-Pleurtuit-Saint-Malo, le plus proche, est à 56 km.",48.63508532,-1.51053965
"Gîte à 1,9 km du Mont St Michel",Beauvoir,https://www.booking.com/hotel/fr/gite-a-1-9-km-du-mont-st-michel.fr.html?label=gen173nr-1FCAMY6QcoggJCFGxlLW1vbnQtc2FpbnQtbWljaGVsSA1YBGhNiAEBmAENuAEXyAEM2AEB6AEB-AECiAIBqAIDuAKB17GrBsACAdICJDg4M2I0ZDg1LTdiZGEtNGI5MS05MjExLWJhYjE0NWIyMDA3ZdgCBeACAQ&sid=7b22e227a8ea6739232d25005f5cb178&aid=304142&ucfs=1&arphpl=1&checkin=2024-05-22&checkout=2024-05-23&dest_id=900039327&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=20&hapos=20&sr_order=popularity&srpvid=dd9e3f05505d00a6&srepoch=1703408267&all_sr_blocks=1109591001_383710618_2_0_0&highlighted_blocks=1109591001_383710618_2_0_0&matching_block_id=1109591001_383710618_2_0_0&sr_pri_blocks=1109591001_383710618_2_0_0__14382&from=searchresults#hotelTmpl,10,"Gîte L'établissement à 1,9 km du Mont St Michel est situé à Beauvoir, à 5,7 km du Mont Saint-Michel, à 23 km du Scriptorial d'Avranches, musee des manuscrits du Mont Saint-Michel, ainsi qu'à 45 km du port de la Houle. Vous séjournerez à 48 km de la gare de Granville, à 49 km de la pointe du Grouin et du zoo de Champrepus. Une connexion Wi-Fi est disponible gratuitement dans l'ensemble de l'établissement. L'abbaye du Mont-Saint-Michel est à 5,7 km.

Cette maison de vacances spacieuse dispose d'une terrasse, de 3 chambres, d'un salon et d'une cuisine bien équipée avec un four et un four micro-ondes. Les serviettes et le linge de lit sont fournis. Cet établissement est non-fumeurs.

Vous séjournerez à 49 km du port de plaisance de Granville et à 50 km du musée d'art moderne Richard Anacréon.",48.63508532,-1.51053965
Mont B&B,Pontorson,https://www.booking.com/hotel/fr/mont-b-amp-b.fr.html?label=gen173nr-1FCAMY6QcoggJCFGxlLW1vbnQtc2FpbnQtbWljaGVsSA1YBGhNiAEBmAENuAEXyAEM2AEB6AEB-AECiAIBqAIDuAKB17GrBsACAdICJDg4M2I0ZDg1LTdiZGEtNGI5MS05MjExLWJhYjE0NWIyMDA3ZdgCBeACAQ&sid=7b22e227a8ea6739232d25005f5cb178&aid=304142&ucfs=1&arphpl=1&checkin=2024-05-22&checkout=2024-05-23&dest_id=900039327&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=21&hapos=21&sr_order=popularity&srpvid=dd9e3f05505d00a6&srepoch=1703408267&all_sr_blocks=273523802_363067234_2_1_0&highlighted_blocks=273523802_363067234_2_1_0&matching_block_id=273523802_363067234_2_1_0&sr_pri_blocks=273523802_363067234_2_1_0__10140&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"9,3","Situé à Pontorson, le Mont B&B propose un hébergement 3 étoiles avec un jardin. Cette chambre d'hôtes 3 étoiles propose une connexion Wi-Fi gratuite.

Tous les logements de ce Bed & Breakfast sont équipés d'une télévision à écran plat. Certaines offrent une vue sur le jardin. Toutes les chambres disposent d'une salle de bains privative et d'un bureau.

Un petit-déjeuner continental est servi sur place.

Le Mont B&B possède une terrasse bien exposée.

Vous séjournerez à 9 km du Mont-Saint-Michel et à 39 km de Saint-Malo. L'aéroport de Saint-Malo-Dinard-Pleurtuit, le plus proche, est implanté à 42 km.",48.63508532,-1.51053965
Ferme Saint Christophe,Saint-Marcan,https://www.booking.com/hotel/fr/ferme-saint-christophe.fr.html?label=gen173nr-1FCAMY6QcoggJCFGxlLW1vbnQtc2FpbnQtbWljaGVsSA1YBGhNiAEBmAENuAEXyAEM2AEB6AEB-AECiAIBqAIDuAKB17GrBsACAdICJDg4M2I0ZDg1LTdiZGEtNGI5MS05MjExLWJhYjE0NWIyMDA3ZdgCBeACAQ&sid=7b22e227a8ea6739232d25005f5cb178&aid=304142&ucfs=1&arphpl=1&checkin=2024-05-22&checkout=2024-05-23&dest_id=900039327&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=22&hapos=22&sr_order=popularity&srpvid=dd9e3f05505d00a6&srepoch=1703408267&all_sr_blocks=32376402_93611040_0_2_0&highlighted_blocks=32376402_93611040_0_2_0&matching_block_id=32376402_93611040_0_2_0&sr_pri_blocks=32376402_93611040_0_2_0__11140&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"8,7","La Ferme Saint Christophe est un gîte du XVIIe siècle situé à 10 km du Mont-Saint-Michel. Vous pourrez emprunter des vélos pour explorer le cœur de la Bretagne.

Offrant une vue sur le jardin, les appartements de la Ferme Saint Christophe comprennent une connexion Wi-Fi gratuite et un coin salon avec une télévision à écran LCD. Certains présentent des murs en pierres apparentes et des lave-linge sont également fournis.

Tous les hébergements disposent d'équipements de cuisine, dont un four et un lave-vaisselle. Vous pourrez également utiliser le barbecue pour préparer vos repas. Un panier petit-déjeuner peut être livré au cottage tous les jours.

Un parking privé est disponible gratuitement sur place. Saint-Malo et Dinan sont à seulement 30 km.",48.61758727,-1.51039615
Les escargots du mont,Tanis,https://www.booking.com/hotel/fr/les-escargots-du-mont-tanis.fr.html?label=gen173nr-1FCAMY6QcoggJCFGxlLW1vbnQtc2FpbnQtbWljaGVsSA1YBGhNiAEBmAENuAEXyAEM2AEB6AEB-AECiAIBqAIDuAKB17GrBsACAdICJDg4M2I0ZDg1LTdiZGEtNGI5MS05MjExLWJhYjE0NWIyMDA3ZdgCBeACAQ&sid=7b22e227a8ea6739232d25005f5cb178&aid=304142&ucfs=1&arphpl=1&checkin=2024-05-22&checkout=2024-05-23&dest_id=900039327&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=23&hapos=23&sr_order=popularity&srpvid=dd9e3f05505d00a6&srepoch=1703408267&all_sr_blocks=539579404_193759651_2_1_0&highlighted_blocks=539579404_193759651_2_1_0&matching_block_id=539579404_193759651_2_1_0&sr_pri_blocks=539579404_193759651_2_1_0__8616&from=searchresults#hotelTmpl,"9,4","Offrant une vue sur le jardin, l'hébergement Les escargots du mont est situé à Tanis, à 12 km de l'abbaye du Mont-Saint-Michel et du Mont-Saint-Michel. Pour votre confort, la maison d'hôtes possède une entrée privée. Vous profiterez gratuitement d'une connexion Wi-Fi et d'un parking privé.

Les logements comprennent une télévision à écran plat. Leur salle de bains privative est pourvue d'un sèche-cheveux et de linge de lit.

Vous pourrez pratiquer des activités à Tanis et dans ses environs, telles que des visites à pied. L'établissement Les escargots du mont met également à votre disposition des équipements de jeux en plein air et un jardin.

Scriptorial d'Avranches, musee des manuscrits Vous séjournerez à 19 km du Mont-Saint-Michel et à 43 km de la gare de Granville. L'aéroport de Rennes-Saint-Jacques, le plus proche, est implanté à 82 km.",48.61758727,-1.51039615
Les2 cerisiers,Pontorson,https://www.booking.com/hotel/fr/les2-cerisiers.fr.html?label=gen173nr-1FCAMY6QcoggJCFGxlLW1vbnQtc2FpbnQtbWljaGVsSA1YBGhNiAEBmAENuAEXyAEM2AEB6AEB-AECiAIBqAIDuAKB17GrBsACAdICJDg4M2I0ZDg1LTdiZGEtNGI5MS05MjExLWJhYjE0NWIyMDA3ZdgCBeACAQ&sid=7b22e227a8ea6739232d25005f5cb178&aid=304142&ucfs=1&arphpl=1&checkin=2024-05-22&checkout=2024-05-23&dest_id=900039327&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=24&hapos=24&sr_order=popularity&srpvid=dd9e3f05505d00a6&srepoch=1703408267&all_sr_blocks=755701101_332382056_2_1_0&highlighted_blocks=755701101_332382056_2_1_0&matching_block_id=755701101_332382056_2_1_0&sr_pri_blocks=755701101_332382056_2_1_0__6489&from=searchresults#hotelTmpl,"9,3","Doté d'un jardin, l'établissement Les2 cerisiers est situé à Pontorson, à 10 km du Mont-Saint-Michel et à 23 km du Scriptorial d'Avranches. musee des manuscrits du Mont Saint-Michel et à 39 km du port de la Houle. Vous bénéficierez gratuitement d'un parking privé et d'une connexion Wi-Fi. Cet établissement non-fumeurs se trouve à 10 km de l'abbaye du Mont-Saint-Michel.

La région est prisée des amateurs de vélo. Un service de prêt de vélos est assuré sur place. L'établissement possède une aire de pique-nique où vous pourrez passer une journée en plein air.

Vous séjournerez à 43 km de la pointe du Grouin et à 45 km de la tour Solidor. L'aéroport de Rennes-Saint-Jacques, le plus proche, est à 83 km.",48.61758727,-1.51039615
Best Western Hôtel Montgomery,Pontorson,https://www.booking.com/hotel/fr/montgomery.fr.html?label=gen173nr-1FCAMY6QcoggJCFGxlLW1vbnQtc2FpbnQtbWljaGVsSA1YBGhNiAEBmAENuAEXyAEM2AEB6AEB-AECiAIBqAIDuAKB17GrBsACAdICJDg4M2I0ZDg1LTdiZGEtNGI5MS05MjExLWJhYjE0NWIyMDA3ZdgCBeACAQ&sid=7b22e227a8ea6739232d25005f5cb178&aid=304142&ucfs=1&arphpl=1&checkin=2024-05-22&checkout=2024-05-23&dest_id=900039327&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=25&hapos=25&sr_order=popularity&srpvid=dd9e3f05505d00a6&srepoch=1703408267&all_sr_blocks=5894513_88984929_2_2_0&highlighted_blocks=5894513_88984929_2_2_0&matching_block_id=5894513_88984929_2_2_0&sr_pri_blocks=5894513_88984929_2_2_0__8428&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"8,6","Situé à Pontorson, à 5 minutes de route du Mont-Saint-Michel, l'hôtel occupe un manoir du XVIe siècle. Le Best Western Hôtel Montgomery dispose d'un jardin et d'un parking privé payant. Une connexion Wi-Fi est disponible gratuitement dans l'ensemble de l'établissement.

Décorées dans un style classique, les chambres disposent d'une salle de bains avec baignoire ou douche et d'une télévision à écran LCD.

Un petit-déjeuner est servi tous les matins moyennant des frais supplémentaires. Vous trouverez de nombreux restaurants à proximité de l'hôtel, ainsi qu'un parking public gratuit.

Le Best Western Hôtel Montgomery se trouve à 38 km de Cancale et à 44 km de la gare de Saint-Malo.",48.63568798,-1.50988251
Hotel Eden,"Paramé, Saint-Malo",https://www.booking.com/hotel/fr/eden-saint-malo.fr.html?label=gen173nr-1FCAMY6QcoggJCFGxlLW1vbnQtc2FpbnQtbWljaGVsSA1YBGhNiAEBmAENuAEXyAEM2AEB6AEB-AECiAIBqAIDuAKB17GrBsACAdICJDg4M2I0ZDg1LTdiZGEtNGI5MS05MjExLWJhYjE0NWIyMDA3ZdgCBeACAQ&sid=7b22e227a8ea6739232d25005f5cb178&aid=304142&ucfs=1&arphpl=1&checkin=2024-05-22&checkout=2024-05-23&dest_id=-1466824&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=1&hapos=1&sr_order=popularity&srpvid=512a3f06cb730048&srepoch=1703408269&all_sr_blocks=5461414_195932771_0_2_0&highlighted_blocks=5461414_195932771_0_2_0&matching_block_id=5461414_195932771_0_2_0&sr_pri_blocks=5461414_195932771_0_2_0__7970&from=searchresults#hotelTmpl,"7,4","À 100 mètres de la plage, le charmant établissement Hotel Eden bénéficie d'un accès direct à la vieille ville et au palais des congrès. Il propose des chambres confortables.

Commencez la journée avec un délicieux petit-déjeuner dans la grande salle à manger de l'Hotel Eden. En été, les repas sont servis sur l'agréable terrasse.

L'Hotel Eden constitue un lieu de séjour idéal pour explorer les sites de Bretagne et de Normandie. Il est situé sur la route du Mont-Saint-Michel.

Après une journée bien remplie, vous pourrez savourer un verre et une collation au bar-salon confortable sur place.

Vous logerez à seulement 2,3 km de la gare TGV de Saint-Malo et à 3 km du terminal ferry reliant les îles de Jersey et Guernesey.",48.63568798,-1.50988251
